document_id,source,url,title,expected_path,actual_path,file_present,manifest_sha256,actual_sha256,hash_match,retrieval_status,extraction_status,event_count,provenance_status,notes
SRC-BSEE-0226,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-290-plugged-flame-arrestor-results-in-rupture,SRC-BSEE-0226.pdf,dataset/documents/bsee/SRC-BSEE-0226.pdf,dataset/documents/bsee/SRC-BSEE-0226.pdf,YES,20f60cb9d626723a73de13c9fbd9381d8ccb7e53ada28db25c120efe6029c327,20f60cb9d626723a73de13c9fbd9381d8ccb7e53ada28db25c120efe6029c327,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0227,BSEE,https://www.bsee.gov/safety-alerts/safety/sa-289pdf,SRC-BSEE-0227.pdf,dataset/documents/bsee/SRC-BSEE-0227.pdf,dataset/documents/bsee/SRC-BSEE-0227.pdf,YES,8da84e8d77d02605101fc34542540331aee6dc2063ee87db941ce22178cba4f1,8da84e8d77d02605101fc34542540331aee6dc2063ee87db941ce22178cba4f1,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0228,BSEE,https://www.bsee.gov/safety-alerts/safety-enforcement-sed/safety-alert-288-pipe-handling-operations-result-in-fatality,SRC-BSEE-0228.pdf,dataset/documents/bsee/SRC-BSEE-0228.pdf,dataset/documents/bsee/SRC-BSEE-0228.pdf,YES,8ff3b0b114a097d1595d9018d8f9563c90169b47aa9052142f8731f2023cf5d5,8ff3b0b114a097d1595d9018d8f9563c90169b47aa9052142f8731f2023cf5d5,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0229,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-287-hot-bolting-fire-june-6-2010,SRC-BSEE-0229.pdf,dataset/documents/bsee/SRC-BSEE-0229.pdf,dataset/documents/bsee/SRC-BSEE-0229.pdf,YES,d983837a6b1587146c26e443e53fd2c4e009762801467bcf5ed839833c662bf9,d983837a6b1587146c26e443e53fd2c4e009762801467bcf5ed839833c662bf9,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0230,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-286-fire-inside-ac-evaporator-enclosure,SRC-BSEE-0230.pdf,dataset/documents/bsee/SRC-BSEE-0230.pdf,dataset/documents/bsee/SRC-BSEE-0230.pdf,YES,65dcb0aa26282c326e71cc71b44557b35e44138117ae4c9d4add2170d858b83c,65dcb0aa26282c326e71cc71b44557b35e44138117ae4c9d4add2170d858b83c,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0231,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/sa-285pdf,SRC-BSEE-0231.pdf,dataset/documents/bsee/SRC-BSEE-0231.pdf,dataset/documents/bsee/SRC-BSEE-0231.pdf,YES,bd3049f6621150a140d5accf39c1d51d91b4ab1f5730389ebc18ebcbf68d23e9,bd3049f6621150a140d5accf39c1d51d91b4ab1f5730389ebc18ebcbf68d23e9,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0232,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-284-diverter-flow-event-december-15-2009,SRC-BSEE-0232.pdf,dataset/documents/bsee/SRC-BSEE-0232.pdf,dataset/documents/bsee/SRC-BSEE-0232.pdf,YES,dba441f0aa52f251e88d59937e6a5f32bbc4ef45a1122fdb1d204ca49eceb903,dba441f0aa52f251e88d59937e6a5f32bbc4ef45a1122fdb1d204ca49eceb903,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0233,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-283-crane-shock-loading-resulting-from-casing,SRC-BSEE-0233.pdf,dataset/documents/bsee/SRC-BSEE-0233.pdf,dataset/documents/bsee/SRC-BSEE-0233.pdf,YES,b504e4f91e63309228d6b577fd066d44a254cda27de9753c5ef37b4b9892f4c0,b504e4f91e63309228d6b577fd066d44a254cda27de9753c5ef37b4b9892f4c0,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0234,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-282-job-safety-analysis-jsa-july-23-2009,SRC-BSEE-0234.pdf,dataset/documents/bsee/SRC-BSEE-0234.pdf,dataset/documents/bsee/SRC-BSEE-0234.pdf,YES,c5d471978b79aff91597e248371fc653809812b508266d18999e466f1327f111,c5d471978b79aff91597e248371fc653809812b508266d18999e466f1327f111,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0235,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-281-drilling-rig-air-operated-hoist-operation,SRC-BSEE-0235.pdf,dataset/documents/bsee/SRC-BSEE-0235.pdf,dataset/documents/bsee/SRC-BSEE-0235.pdf,YES,8a14f27b3f25fb2dc7ac9e0150e311c60150f131c198f6acaaeaa94737642ce3,8a14f27b3f25fb2dc7ac9e0150e311c60150f131c198f6acaaeaa94737642ce3,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0236,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-280-worker-fatally-struck-by-moving-pipe,SRC-BSEE-0236.pdf,dataset/documents/bsee/SRC-BSEE-0236.pdf,dataset/documents/bsee/SRC-BSEE-0236.pdf,YES,cdbdd4980b865848fbe270e745cab048c39e3e57953b287942b516a338f5e74b,cdbdd4980b865848fbe270e745cab048c39e3e57953b287942b516a338f5e74b,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0237,BSEE,https://www.bsee.gov/safety-alerts/safety/sa-279pdf,SRC-BSEE-0237.pdf,dataset/documents/bsee/SRC-BSEE-0237.pdf,dataset/documents/bsee/SRC-BSEE-0237.pdf,YES,afff335c0fe9b595394ccb490daba85c14c5f52f23c5bc2e167d1d371ecb1f5d,afff335c0fe9b595394ccb490daba85c14c5f52f23c5bc2e167d1d371ecb1f5d,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0238,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-278-one-killed-when-oil-pollution-pan-falls,SRC-BSEE-0238.pdf,dataset/documents/bsee/SRC-BSEE-0238.pdf,dataset/documents/bsee/SRC-BSEE-0238.pdf,YES,b4949358a9ce1b5eb4176b7590ff244f3acfead48165e34f8b3724c4f3a44e24,b4949358a9ce1b5eb4176b7590ff244f3acfead48165e34f8b3724c4f3a44e24,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0239,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-277-mechanical-motion-equipment-injuries,SRC-BSEE-0239.pdf,dataset/documents/bsee/SRC-BSEE-0239.pdf,dataset/documents/bsee/SRC-BSEE-0239.pdf,YES,ea8990fbe48e02a154687455eb30ddbc0bd2285ecad3e6711d5990f1b8f4f302,ea8990fbe48e02a154687455eb30ddbc0bd2285ecad3e6711d5990f1b8f4f302,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0240,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-275-wellhead-damage-caused-by-hurricane,SRC-BSEE-0240.pdf,dataset/documents/bsee/SRC-BSEE-0240.pdf,dataset/documents/bsee/SRC-BSEE-0240.pdf,YES,08deaaec2864e59d369b248757282feca3d69fffda4814a90619f530a30de0aa,08deaaec2864e59d369b248757282feca3d69fffda4814a90619f530a30de0aa,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0241,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-274-wireline-bop-and-lubricator-ejection-into,SRC-BSEE-0241.pdf,dataset/documents/bsee/SRC-BSEE-0241.pdf,dataset/documents/bsee/SRC-BSEE-0241.pdf,YES,063f8ae5862ed4bf6294011834beb8051f78cbc185e28fb53ae4baed7c735f67,063f8ae5862ed4bf6294011834beb8051f78cbc185e28fb53ae4baed7c735f67,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0242,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-273-drilling-rig-generator-electrical,SRC-BSEE-0242.pdf,dataset/documents/bsee/SRC-BSEE-0242.pdf,dataset/documents/bsee/SRC-BSEE-0242.pdf,YES,812f8568d27d0d57ffa1427ad7b4afd17c5f1ac73de7f5fa46852c51bbd555a0,812f8568d27d0d57ffa1427ad7b4afd17c5f1ac73de7f5fa46852c51bbd555a0,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0243,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/sa-272pdf,SRC-BSEE-0243.pdf,dataset/documents/bsee/SRC-BSEE-0243.pdf,dataset/documents/bsee/SRC-BSEE-0243.pdf,YES,2bd5b8ef988b2ec03626873a377993e764ea8a90bc256b90fe058e5a956edaad,2bd5b8ef988b2ec03626873a377993e764ea8a90bc256b90fe058e5a956edaad,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0244,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-271-motor-vessel-to-platform-boat-landing,SRC-BSEE-0244.pdf,dataset/documents/bsee/SRC-BSEE-0244.pdf,dataset/documents/bsee/SRC-BSEE-0244.pdf,YES,b1970e095c01cefff96e457a7a7ec3e36c0fbddb19f5be3f318646c57a905776,b1970e095c01cefff96e457a7a7ec3e36c0fbddb19f5be3f318646c57a905776,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0245,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-270-dresser-rand-d-vip-compressor-cylinder,SRC-BSEE-0245.pdf,dataset/documents/bsee/SRC-BSEE-0245.pdf,dataset/documents/bsee/SRC-BSEE-0245.pdf,YES,5748241f068d626af45435f01ca4769d96f7cbd213262be0a90e45a841d18222,5748241f068d626af45435f01ca4769d96f7cbd213262be0a90e45a841d18222,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0246,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-269-loss-of-well-control-from-sustained,SRC-BSEE-0246.pdf,dataset/documents/bsee/SRC-BSEE-0246.pdf,dataset/documents/bsee/SRC-BSEE-0246.pdf,YES,c08a05caeb3e0414e67a60937ced2181da876eda666c2ed7b209a7cee633fe3b,c08a05caeb3e0414e67a60937ced2181da876eda666c2ed7b209a7cee633fe3b,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0247,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-268-traveling-block-assembly-strikes-crown,SRC-BSEE-0247.pdf,dataset/documents/bsee/SRC-BSEE-0247.pdf,dataset/documents/bsee/SRC-BSEE-0247.pdf,YES,ee36bd84f49afd2eaf3791c84793b01c0bdb83f87850eeda5df10f310eca9d1e,ee36bd84f49afd2eaf3791c84793b01c0bdb83f87850eeda5df10f310eca9d1e,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0248,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-267-post-hurricane-recovery-repair-and,SRC-BSEE-0248.pdf,dataset/documents/bsee/SRC-BSEE-0248.pdf,dataset/documents/bsee/SRC-BSEE-0248.pdf,YES,28ced6e54c2650c01e1263d95f9da827c8b1ea30055c65bfa92c86953e174aa3,28ced6e54c2650c01e1263d95f9da827c8b1ea30055c65bfa92c86953e174aa3,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0249,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-266-trouble-shooting-production-platform,SRC-BSEE-0249.pdf,dataset/documents/bsee/SRC-BSEE-0249.pdf,dataset/documents/bsee/SRC-BSEE-0249.pdf,YES,39e7158fe79e1e9ce87b088da6fa9ad648c031a5edee081df281ff1375b59410,39e7158fe79e1e9ce87b088da6fa9ad648c031a5edee081df281ff1375b59410,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0250,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-265-pipeline-ruptures-spilling-870-barrels-of,SRC-BSEE-0250.pdf,dataset/documents/bsee/SRC-BSEE-0250.pdf,dataset/documents/bsee/SRC-BSEE-0250.pdf,YES,3c6e28223fe14dff3aea86b88bf8f6414b71dff6aaf4c4abfc25c553061a2fb2,3c6e28223fe14dff3aea86b88bf8f6414b71dff6aaf4c4abfc25c553061a2fb2,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0251,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-264-dynamic-pipeline-riser-inspection,SRC-BSEE-0251.pdf,dataset/documents/bsee/SRC-BSEE-0251.pdf,dataset/documents/bsee/SRC-BSEE-0251.pdf,YES,803431a8d17da26c6523c5c359ef90f4d76c65e02f13d4efaa32cd3b8c322fcb,803431a8d17da26c6523c5c359ef90f4d76c65e02f13d4efaa32cd3b8c322fcb,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0252,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-263-pipeline-pump-fire-may-5-2008,SRC-BSEE-0252.pdf,dataset/documents/bsee/SRC-BSEE-0252.pdf,dataset/documents/bsee/SRC-BSEE-0252.pdf,YES,ad1b21e4dc4ba9b3f8eaf60babefbf74e2cfe1de30c17b8b772673e720053365,ad1b21e4dc4ba9b3f8eaf60babefbf74e2cfe1de30c17b8b772673e720053365,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0253,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-262-sudden-crane-boom-crash-injures-one-april,SRC-BSEE-0253.pdf,dataset/documents/bsee/SRC-BSEE-0253.pdf,dataset/documents/bsee/SRC-BSEE-0253.pdf,YES,4e7bdb03638ea37e8fbb670bbb86bcec43df68dbb3aac9a89622ff0dd32a8986,4e7bdb03638ea37e8fbb670bbb86bcec43df68dbb3aac9a89622ff0dd32a8986,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0254,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-261-manually-operated-drains-april-30-2008,SRC-BSEE-0254.pdf,dataset/documents/bsee/SRC-BSEE-0254.pdf,dataset/documents/bsee/SRC-BSEE-0254.pdf,YES,16064de491b6cd8542d26c1b3e7be994bfc4f718f5ae0bc3f5821714d1bd91ff,16064de491b6cd8542d26c1b3e7be994bfc4f718f5ae0bc3f5821714d1bd91ff,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0255,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-260-guide-post-fails-catastrophically-causes,SRC-BSEE-0255.pdf,dataset/documents/bsee/SRC-BSEE-0255.pdf,dataset/documents/bsee/SRC-BSEE-0255.pdf,YES,af14fb489601a5f06c965f0d47e756ca1e995f0eb4bcdc904b3842165d4f6b83,af14fb489601a5f06c965f0d47e756ca1e995f0eb4bcdc904b3842165d4f6b83,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0256,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-259-catastrophic-failures-in-mooring-systems,SRC-BSEE-0256.pdf,dataset/documents/bsee/SRC-BSEE-0256.pdf,dataset/documents/bsee/SRC-BSEE-0256.pdf,YES,903127471a25411d1f3b8218baab940e808ed48fdfd456b7bcdcd4d16f923080,903127471a25411d1f3b8218baab940e808ed48fdfd456b7bcdcd4d16f923080,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0257,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-258-falling-debris-causes-injury,SRC-BSEE-0257.pdf,dataset/documents/bsee/SRC-BSEE-0257.pdf,dataset/documents/bsee/SRC-BSEE-0257.pdf,YES,3b25e2d86406d84eb5f0c19a642b8c4f999bb4ff9332c67b8085d8a91a53a68d,3b25e2d86406d84eb5f0c19a642b8c4f999bb4ff9332c67b8085d8a91a53a68d,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0258,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-257-three-crane-accidents-caused-by-improper,SRC-BSEE-0258.pdf,dataset/documents/bsee/SRC-BSEE-0258.pdf,dataset/documents/bsee/SRC-BSEE-0258.pdf,YES,9063bbe7de9ad37a61b7d26171305da79f26bd92202fc9add2da9ce0b97f54d0,9063bbe7de9ad37a61b7d26171305da79f26bd92202fc9add2da9ce0b97f54d0,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0259,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-256-carbon-monoxide-poisoning,SRC-BSEE-0259.pdf,dataset/documents/bsee/SRC-BSEE-0259.pdf,dataset/documents/bsee/SRC-BSEE-0259.pdf,YES,774f7b8318527076ef8d370321733dd353f095ad35cad27338918b31baf4c015,774f7b8318527076ef8d370321733dd353f095ad35cad27338918b31baf4c015,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0260,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-255-compressor-explosion,SRC-BSEE-0260.pdf,dataset/documents/bsee/SRC-BSEE-0260.pdf,dataset/documents/bsee/SRC-BSEE-0260.pdf,YES,99b1fc6633e945fd494eaf1b216dcb1483eb3f31b2d26e4a88b829f0ef74600c,99b1fc6633e945fd494eaf1b216dcb1483eb3f31b2d26e4a88b829f0ef74600c,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0261,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-254-falling-drill-pipe-causes-fatality,SRC-BSEE-0261.pdf,dataset/documents/bsee/SRC-BSEE-0261.pdf,dataset/documents/bsee/SRC-BSEE-0261.pdf,YES,2670a8259a61eb778e16e63fde2c308e74e8c6c2ca4338b13c86b4330f2007f4,2670a8259a61eb778e16e63fde2c308e74e8c6c2ca4338b13c86b4330f2007f4,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0262,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-253-plug-and-abandonment-of-non-producing,SRC-BSEE-0262.pdf,dataset/documents/bsee/SRC-BSEE-0262.pdf,dataset/documents/bsee/SRC-BSEE-0262.pdf,YES,f30d1f6b592892519381ca8336fb5087ef3aca48772546774a230eb6af5d4097,f30d1f6b592892519381ca8336fb5087ef3aca48772546774a230eb6af5d4097,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0263,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/sa-252pdf,SRC-BSEE-0263.pdf,dataset/documents/bsee/SRC-BSEE-0263.pdf,dataset/documents/bsee/SRC-BSEE-0263.pdf,YES,ed1f95c32f249614b317f4ec3b8fa1e6b1b8e9929d5b79eb41ea53db3acc0060,ed1f95c32f249614b317f4ec3b8fa1e6b1b8e9929d5b79eb41ea53db3acc0060,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0264,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-251-collapse-of-pipe-supporting-coil-tubing,SRC-BSEE-0264.pdf,dataset/documents/bsee/SRC-BSEE-0264.pdf,dataset/documents/bsee/SRC-BSEE-0264.pdf,YES,6ebbe4a9f7fe9d2241738964d21733b733cba034549b3a82eba2952fc7b0f2ed,6ebbe4a9f7fe9d2241738964d21733b733cba034549b3a82eba2952fc7b0f2ed,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0265,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-250-plug-and-abandonment-operations-lead-to,SRC-BSEE-0265.pdf,dataset/documents/bsee/SRC-BSEE-0265.pdf,dataset/documents/bsee/SRC-BSEE-0265.pdf,YES,d17e76e0a9707264c437480f6482737eac37d60c00f8461ce1a0ef4d4a7a4d12,d17e76e0a9707264c437480f6482737eac37d60c00f8461ce1a0ef4d4a7a4d12,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0266,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-249-training,SRC-BSEE-0266.pdf,dataset/documents/bsee/SRC-BSEE-0266.pdf,dataset/documents/bsee/SRC-BSEE-0266.pdf,YES,5e947db021bf796fa27108438a7f716ee044143ec5f22b6472826a7385ef26f3,5e947db021bf796fa27108438a7f716ee044143ec5f22b6472826a7385ef26f3,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0267,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/sa-248pdf,SRC-BSEE-0267.pdf,dataset/documents/bsee/SRC-BSEE-0267.pdf,dataset/documents/bsee/SRC-BSEE-0267.pdf,YES,a5b4234d34f06f6e6a36b44efee1af9452d54a552cdcc4f46d1975b4fcb2b9a1,a5b4234d34f06f6e6a36b44efee1af9452d54a552cdcc4f46d1975b4fcb2b9a1,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0268,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-247-fatality-on-storm-damaged-platform,SRC-BSEE-0268.pdf,dataset/documents/bsee/SRC-BSEE-0268.pdf,dataset/documents/bsee/SRC-BSEE-0268.pdf,YES,aea4f5e030fa1dba801e621603e71239e5493d7a44038319edd13ac766dbe3d4,aea4f5e030fa1dba801e621603e71239e5493d7a44038319edd13ac766dbe3d4,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0269,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-246-stainless-steel-tubing-related-fires,SRC-BSEE-0269.pdf,dataset/documents/bsee/SRC-BSEE-0269.pdf,dataset/documents/bsee/SRC-BSEE-0269.pdf,YES,b47389bf1495834fc7ded96a4afa8a9f7a6c9e19b685f00562ceab1b1af647da,b47389bf1495834fc7ded96a4afa8a9f7a6c9e19b685f00562ceab1b1af647da,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0270,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-245-serious-fire-caused-by-methanol-sprayed,SRC-BSEE-0270.pdf,dataset/documents/bsee/SRC-BSEE-0270.pdf,dataset/documents/bsee/SRC-BSEE-0270.pdf,YES,e1ac8f9441c898e26b9d14b5d27efa397d70c53f1201d7f50e8ce61162f37b79,e1ac8f9441c898e26b9d14b5d27efa397d70c53f1201d7f50e8ce61162f37b79,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0271,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-244-two-injured-in-separate-incidents-from,SRC-BSEE-0271.pdf,dataset/documents/bsee/SRC-BSEE-0271.pdf,dataset/documents/bsee/SRC-BSEE-0271.pdf,YES,777f11c65bff18473f001209efd81e2984c39a42ba97cdc2fdb6b0ecb42b7625,777f11c65bff18473f001209efd81e2984c39a42ba97cdc2fdb6b0ecb42b7625,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0272,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-243-unplanned-riser-disconnect-results-in,SRC-BSEE-0272.pdf,dataset/documents/bsee/SRC-BSEE-0272.pdf,dataset/documents/bsee/SRC-BSEE-0272.pdf,YES,a4730a968cb98c6677ba14d204879c825de4e25d2588a18a683c0305cdd094d8,a4730a968cb98c6677ba14d204879c825de4e25d2588a18a683c0305cdd094d8,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0273,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-242-2006-fatalities-august-23-2006,SRC-BSEE-0273.pdf,dataset/documents/bsee/SRC-BSEE-0273.pdf,dataset/documents/bsee/SRC-BSEE-0273.pdf,YES,35bfda33d5da9cc22a476944c71ead89ef61d81204779e801255e371c53ce1b3,35bfda33d5da9cc22a476944c71ead89ef61d81204779e801255e371c53ce1b3,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0274,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-241-shallow-gas-blowout-and-rig-evacuation,SRC-BSEE-0274.pdf,dataset/documents/bsee/SRC-BSEE-0274.pdf,dataset/documents/bsee/SRC-BSEE-0274.pdf,YES,f821d009bb7f3abc226456b8014e35e756e165cbf8746c9395d5f2899e94af5a,f821d009bb7f3abc226456b8014e35e756e165cbf8746c9395d5f2899e94af5a,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0275,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-240-conducting-activities-in-the-vicinity-of,SRC-BSEE-0275.pdf,dataset/documents/bsee/SRC-BSEE-0275.pdf,dataset/documents/bsee/SRC-BSEE-0275.pdf,YES,44ad077d9d3fa88ce9c461f9cfde27220fd410712d35395885a3a563b239ba5b,44ad077d9d3fa88ce9c461f9cfde27220fd410712d35395885a3a563b239ba5b,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
